ID,Function,Function Description,Category ID,Category,Category Description,Subcategory ID,Subcategory Description,Implementation Example,In Scope? ,Owner,Stakeholders,Auditor,NIST 800-53 Control Ref,Test Procedure(s),Observation Date,Observations,Actual Score,Minimum Target,Desired Target,Gap to Minimum Target,Testing Status,Action Plan,Artifact Name,Linked Artifact URL,,Drop down values: In Scope?,Drop down values: Testing Status
PR.PS-04 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-04,Log records are generated and made available for continuous monitoring,"Ex1: Configure all operating systems, applications, and services (including cloud-based services) to generate log records",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AU-02,AU-03,AU-06,AU-07,AU-11,AU-12","1. Inquiry: CISO, IT Ops, 2. Inspect logging policy, 3. Inspect sample of system configs",17-May,Logging enabled for critical systems. But debug logging missing for many apps and services. Impeding security monitoring.,4.5,5,7,0.5,  Submitted  ,,,,,,
PR.PS-05 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-05,Installation and execution of unauthorized software are prevented,"Ex1: When risk warrants it, restrict software execution to permitted products only or deny the execution of prohibited and unauthorized software",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CM-07(02),CM-07(04),CM-07(05),SC-34","1. Inquiry: CISO, IT Ops, 2. Inspect app control policy, 3. Inspect sample of system configs",17-May,Whitelisting implemented for IT managed workstations. But admins can run any commands. And servers lack application controls.,4,5,7,1,  Submitted  ,,,,,,
PR.PS-06 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-06,"Secure software development practices are integrated, and their performance is monitored throughout the software development life cycle",Ex1: Protect all components of organization-developed software from tampering and unauthorized access,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"SA-03,SA-08,SA-10,SA-11,SA-15,SA-17","1. Inquiry: CISO, Engineering, 2. Inspect SDLC policy, 3. Inspect sample of code repos",17-May,Code repos are access controlled. But no attestation of libraries and dependencies. Making supply chain attacks possible.,3.5,5,7,1.5,  Submitted  ,,,,,,
RC.CO-03 Ex2,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.CO,Incident Recovery Communication (RC.CO),Restoration activities are coordinated with internal and external parties,RC.CO-03,Recovery activities and progress in restoring operational capabilities are communicated to designated internal and external stakeholders,Ex2: Regularly update senior leadership on recovery status and restoration progress for major incidents,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"IR-04,IR-06,SR-08","1. Inquiry: CISO, DR Manager, 2. Inspect recovery comms plan, 3. Inspect sample of status updates",17-May,"Stakeholders receive one-off, incomplete updates on restoration ETA and SLA compliance. No standard templates and battle rhythm used.",3.5,5,5,1.5,  Submitted  ,,,,,,
RC.CO-04 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.CO,Incident Recovery Communication (RC.CO),Restoration activities are coordinated with internal and external parties,RC.CO-04,Public updates on incident recovery are shared using approved methods and messaging,Ex1: Follow the organization's breach notification procedures for recovering from a data breach incident,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-02,IR-04","1. Inquiry: CISO, PR Manager, 2. Inspect recovery comms templates, 3. Inspect sample of public updates",17-May,"Messaging to customers, media, regulators is reactive and inconsistent. No pre-approved FAQs and holding statements for likely scenarios.",2,5,5,3,  Submitted  ,,,,,,
RC.RP-01 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-01,The recovery portion of the incident response plan is executed once initiated from the incident response process,Ex1: Begin recovery procedures during or after incident response processes,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-10,IR-04,IR-08","1. Inquiry: CISO, DR Manager, 2. Inspect IR plan, 3. Inspect DR activations",17-May,"IR and DR processes siloed. Recovery often doesn't start until well after incident closure, extending business disruption.",2.5,5,5,2.5,  Submitted  ,,,,,,
RC.RP-02 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-02,"Recovery actions are selected, scoped, prioritized, and performed",Ex1: Select recovery actions based on the criteria defined in the incident response plan and available resources,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-10,IR-04,IR-08","1. Inquiry: CISO, DR Manager, 2. Inspect recovery prioritization criteria, 3. Inspect sample of recovery plans",17-May,Recovery prioritization based on guesswork vs BIA with defined RTOs/RPOs for critical systems and data mapped to incidents.,2,5,5,3,  Submitted  ,,,,,,
RC.RP-03 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-03,The integrity of backups and other restoration assets is verified before using them for restoration,"Ex1: Check restoration assets for indicators of compromise, file corruption, and other integrity issues before use",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-02,CP-04,CP-09","1. Inquiry: CISO, DR Manager, 2. Inspect backup verification procedure, 3. Inspect sample of restores",17-May,Backups spot checked for malware prior to recovery. But not scanning for complex rootkits and APTs. Risking reinfection.,4,5,5,1,  Submitted  ,,,,,,
RC.RP-04 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-04,Critical mission functions and cybersecurity risk management are considered to establish post-incident operational norms,Ex1: Use business impact and system categorization records (including service delivery objectives) to validate that essential services are restored in the appropriate order,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"IR-01,IR-08,PM-08,PM-09,PM-11","1. Inquiry: CISO, Business Owners, 2. Inspect BIA, 3. Inspect sample of recovery plans",17-May,Heavy focus on restoring IT not business processes. No mapping of critical apps and data to mission priorities to ensure proper sequencing.,2.5,5,5,2.5,  Submitted  ,,,,,,
RC.RP-05 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-05,"The integrity of restored assets is verified, systems and services are restored, and normal operating status is confirmed",Ex1: Check restored assets for indicators of compromise and remediation of root causes of the incident before production use,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,CP-10,"1. Inquiry: CISO, DR Manager, 2. Inspect recovery validation procedure, 3. Inspect sample of recoveries",17-May,Basic smoke testing done before systems put back in service. But not pen testing and advanced threat hunting to fully validate.,3.5,5,5,1.5,  Submitted  ,,,,,,
RC.RP-06 Ex1,RECOVER (RC),Assets and operations affected by a cybersecurity incident are restored,RC.RP,Incident Recovery Plan Execution (RC.RP),Restoration activities are performed to ensure operational availability of systems and services affected by cybersecurity incidents,RC.RP-06,"The end of incident recovery is declared based on criteria, and incident-related documentation is completed","Ex1: Prepare an after-action report that documents the incident itself, the response and recovery actions taken, and lessons learned",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"IR-04,IR-08","1. Inquiry: CISO, Incident Commander, 2. Inspect recovery closure criteria, 3. Inspect sample of after-action reports",17-May,"Incidents closed when systems up. No consistent post-mortem analysis of root causes, key decisions, lessons learned to improve.",3,5,5,2,  Submitted  ,,,,,,
RS.AN-03 Ex1,RESPOND (RS),Actions regarding a detected cybersecurity incident are taken,RS.AN,Incident Analysis (RS.AN),Investigations are conducted to ensure effective response and support forensics and recovery activities,RS.AN-03,Analysis is performed to establish what has taken place during an incident and the root cause of the incident,Ex1: Determine the sequence of events that occurred during the incident and which assets and resources were involved in each event,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AU-07,IR-04","1. Inquiry: CISO, Forensic Analyst, 2. Inspect incident analysis procedure, 3. Inspect sample of timelines",17-May,Light forensic analysis performed but no detailed attack timelines constructed. Hampering ability to pinpoint root causes and craft remediations.,3.5,5,7,1.5,  Submitted  ,,,,,,
RS.AN-06 Ex2,RESPOND (RS),Actions regarding a detected cybersecurity incident are taken,RS.AN,Incident Analysis (RS.AN),Investigations are conducted to ensure effective response and support forensics and recovery activities,RS.AN-06,"Actions performed during an investigation are recorded, and the records' integrity and provenance are preserved",Ex2: Require the incident lead to document the incident in detail and be responsible for preserving the integrity of the documentation and the sources of all information being reported,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AU-07,IR-04,IR-06","1. Inquiry: CISO, Incident Commander, 2. Inspect evidence handling procedure, 3. Inspect sample of evidence repos",17-May,Key investigative leads and findings captured in tickets but not a centralized evidence repository. Potentially tainting admissibility for legal action.,3,5,7,2,  Submitted  ,,,,,,
RS.AN-07 Ex1,RESPOND (RS),Actions regarding a detected cybersecurity incident are taken,RS.AN,Incident Analysis (RS.AN),Investigations are conducted to ensure effective response and support forensics and recovery activities,RS.AN-07,"Incident data and metadata are collected, and their integrity and provenance are preserved","Ex1: Collect, preserve, and safeguard the integrity of all pertinent incident data and metadata (e.g., data source, date/time of collection) based on evidence preservation and chain-of-custody procedures",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AU-07,IR-04,IR-06","1. Inquiry: CISO, Forensic Analyst, 2. Inspect evidence handling procedure, 3. Inspect sample of evidence packages",17-May,"Forensic images, packet captures, and system logs archived. But no cryptographic hashing and access audit trail to prove non-tampering.",3.5,5,7,1.5,  Submitted  ,,,,,,
RS.AN-08 Ex1,RESPOND (RS),Actions regarding a detected cybersecurity incident are taken,RS.AN,Incident Analysis (RS.AN),Investigations are conducted to ensure effective response and support forensics and recovery activities,RS.AN-08,An incident's magnitude is estimated and validated,Ex1: Review other potential targets of the incident to search for indicators of compromise and evidence of persistence,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"IR-04,IR-08,RA-03,RA-07","1. Inquiry: CISO, Incident Commander, 2. Inspect incident scoping procedure, 3. Inspect sample of incident reports",17-May,Incident scoping limited to initially reported systems. Not leveraging threat intel and hunting across ecosystem for related activity.,3,5,7,2,  Submitted  ,,,,,,
